2016-09-20,TCSERVER03,ServiceEventHandler,14:00,74220
2016-09-20,TCSERVER03,ServiceEventHandler,15:00,80000
2016-09-20,TCSERVER03,ServiceEventHandler,16:00,86840
2016-09-20,TCSERVER03,ServiceEventHandler,17:00,116253
2016-09-20,TCSERVER03,ServiceEventHandler,18:00,185647
2016-09-20,TCSERVER03,ServiceEventHandler,19:00,159000
2016-09-20,TCSERVER03,ServiceEventHandler,20:00,114120
2016-09-20,TCSERVER03,ServiceEventHandler,21:00,69040
2016-09-20,TCSERVER03,ServiceEventHandler,22:00,62860
2016-09-20,TCSERVER03,ServiceEventHandler,23:00,16020
2016-09-20,TCSERVER03,SMSGateway,00:00,0
2016-09-20,TCSERVER03,SMSGateway,01:00,1003
2016-09-20,TCSERVER03,SMSGateway,02:00,1247
2016-09-20,TCSERVER03,SMSGateway,03:00,1278
2016-09-20,TCSERVER03,SMSGateway,04:00,2568
2016-09-20,TCSERVER03,SMSGateway,05:00,9645
2016-09-20,TCSERVER03,SMSGateway,06:00,26588
2016-09-20,TCSERVER03,SMSGateway,07:00,40649
2016-09-20,TCSERVER03,SMSGateway,08:00,68975
2016-09-20,TCSERVER03,SMSGateway,09:00,23217
2016-09-20,TCSERVER03,SMSGateway,10:00,19509
2016-09-20,TCSERVER03,SMSGateway,11:00,14114
2016-09-20,TCSERVER03,SMSGateway,12:00,6828
2016-09-20,TCSERVER03,SMSGateway,13:00,21986
2016-09-20,TCSERVER03,SMSGateway,14:00,15188
2016-09-20,TCSERVER03,SMSGateway,15:00,13662
2016-09-20,TCSERVER03,SMSGateway,16:00,9209
2016-09-20,TCSERVER03,SMSGateway,17:00,2882
2016-09-20,TCSERVER03,SMSGateway,18:00,10823
2016-09-20,TCSERVER03,SMSGateway,19:00,14342
2016-09-20,TCSERVER03,SMSGateway,20:00,8795
2016-09-20,TCSERVER03,SMSGateway,21:00,3498
2016-09-20,TCSERVER03,SMSGateway,22:00,3368
2016-09-20,TCSERVER03,SMSGateway,23:00,339
2016-09-20,TCSERVER03,WalletHandler,00:00,48669
2016-09-20,TCSERVER03,WalletHandler,01:00,230968
2016-09-20,TCSERVER03,WalletHandler,02:00,209473
2016-09-20,TCSERVER03,WalletHandler,03:00,35550
2016-09-20,TCSERVER03,WalletHandler,04:00,5228
2016-09-20,TCSERVER03,WalletHandler,05:00,12758
2016-09-20,TCSERVER03,WalletHandler,06:00,50894
2016-09-20,TCSERVER03,WalletHandler,07:00,142071
2016-09-20,TCSERVER03,WalletHandler,08:00,141669
2016-09-20,TCSERVER03,WalletHandler,09:00,147146
2016-09-20,TCSERVER03,WalletHandler,10:00,150660
2016-09-20,TCSERVER03,WalletHandler,11:00,137021
2016-09-20,TCSERVER03,WalletHandler,12:00,105872
2016-09-20,TCSERVER03,WalletHandler,13:00,128782
2016-09-20,TCSERVER03,WalletHandler,14:00,136069
2016-09-20,TCSERVER03,WalletHandler,15:00,148852
2016-09-20,TCSERVER03,WalletHandler,16:00,127846
2016-09-20,TCSERVER03,WalletHandler,17:00,102154
2016-09-20,TCSERVER03,WalletHandler,18:00,110388
2016-09-20,TCSERVER03,WalletHandler,19:00,107826
2016-09-20,TCSERVER03,WalletHandler,20:00,112133
2016-09-20,TCSERVER03,WalletHandler,21:00,104715
2016-09-20,TCSERVER03,WalletHandler,22:00,122795
2016-09-20,TCSERVER03,WalletHandler,23:00,81605
2016-09-20,TCSERVER04,ADCHandlerBuddy,00:00,455461
2016-09-20,TCSERVER04,ADCHandlerBuddy,01:00,310345
2016-09-20,TCSERVER04,ADCHandlerBuddy,02:00,226492
2016-09-20,TCSERVER04,ADCHandlerBuddy,03:00,230233
2016-09-20,TCSERVER04,ADCHandlerBuddy,04:00,264375
2016-09-20,TCSERVER04,ADCHandlerBuddy,05:00,309400
2016-09-20,TCSERVER04,ADCHandlerBuddy,06:00,383800
2016-09-20,TCSERVER04,ADCHandlerBuddy,07:00,438475
2016-09-20,TCSERVER04,ADCHandlerBuddy,08:00,495655
2016-09-20,TCSERVER04,ADCHandlerBuddy,09:00,490458
2016-09-20,TCSERVER04,ADCHandlerBuddy,10:00,517339
2016-09-20,TCSERVER04,ADCHandlerBuddy,11:00,530084
2016-09-20,TCSERVER04,ADCHandlerBuddy,12:00,426465
2016-09-20,TCSERVER04,ADCHandlerBuddy,13:00,591184
2016-09-20,TCSERVER04,ADCHandlerBuddy,14:00,583880
2016-09-20,TCSERVER04,ADCHandlerBuddy,15:00,520353
2016-09-20,TCSERVER04,ADCHandlerBuddy,16:00,515253
2016-09-20,TCSERVER04,ADCHandlerBuddy,17:00,436296
2016-09-20,TCSERVER04,ADCHandlerBuddy,18:00,516931
2016-09-20,TCSERVER04,ADCHandlerBuddy,19:00,511231
2016-09-20,TCSERVER04,ADCHandlerBuddy,20:00,536570
2016-09-20,TCSERVER04,ADCHandlerBuddy,21:00,497213
2016-09-20,TCSERVER04,ADCHandlerBuddy,22:00,583819
2016-09-20,TCSERVER04,ADCHandlerBuddy,23:00,467726
